latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,energy_reverse_Wh_A,direction_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,energy_reverse_Wh_B,direction_B,id_punto
25.618982,-100.29505,2026-06-17 12:24:00,17,6,2026,12,24,131.7,6.35,631.2,0.75,58.87,55394,27921,FORWARD,131.7,3.76,477.5,0.94,58.87,32452,43349,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-17 14:37:00,17,6,2026,14,37,130.6,8.265,973.8,0.9,58.9,55607,27942,REVERSE,130.6,10.146,1125.5,0.84,58.9,32479,43537,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-17 16:25:00,17,6,2026,16,25,129.8,3.337,362.6,0.83,58.87,55607,28049,REVERSE,129.8,4.586,450.0,0.75,58.87,32602,43537,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-17 18:02:00,17,6,2026,18,2,130.0,10.339,1075.9,0.79,58.87,55616,28090,FORWARD,130.0,7.153,874.2,0.93,58.87,32658,43544,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-17 23:09:00,17,6,2026,23,9,133.7,2.102,187.7,0.66,58.88,55716,28090,FORWARD,133.7,1.736,135.3,0.58,58.88,32659,43620,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-18 03:51:00,18,6,2026,3,51,136.2,5.714,701.9,0.9,58.82,56056,28090,FORWARD,136.2,4.462,599.9,0.98,58.82,32659,43901,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-18 06:53:00,18,6,2026,6,53,135.9,5.353,617.8,0.84,58.84,56258,28090,FORWARD,135.9,3.816,504.3,0.97,58.84,32659,44069,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-18 10:33:00,18,6,2026,10,33,132.3,7.939,932.5,0.88,58.84,56323,28227,REVERSE,132.3,9.014,992.9,0.83,58.84,32817,44130,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-18 13:05:00,18,6,2026,13,5,131.2,9.633,1128.2,0.89,58.85,56323,28499,REVERSE,131.2,11.038,1224.4,0.84,58.85,33111,44130,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-18 15:31:00,18,6,2026,15,31,130.5,3.463,218.1,0.48,58.88,56338,28631,FORWARD,130.5,1.473,101.3,0.52,58.88,33264,44135,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-18 17:23:00,18,6,2026,17,23,130.5,4.602,324.6,0.53,58.88,56403,28672,REVERSE,130.5,1.641,53.2,0.24,58.88,33298,44206,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-18 20:21:00,18,6,2026,20,21,132.1,7.165,817.7,0.86,58.87,56588,28675,FORWARD,132.1,5.813,759.9,0.98,58.87,33301,44409,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-19 02:18:00,19,6,2026,2,18,134.3,7.125,864.2,0.9,58.85,57112,28675,FORWARD,134.3,5.884,779.0,0.98,58.85,33301,44876,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-19 06:27:00,19,6,2026,6,27,135.1,7.197,819.2,0.84,58.87,57485,28675,FORWARD,135.1,5.203,682.8,0.97,58.87,33301,45191,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-19 09:52:00,19,6,2026,9,52,131.6,2.923,283.4,0.73,58.88,57656,28729,REVERSE,131.6,3.803,363.3,0.72,58.88,33354,45348,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-19 11:58:00,19,6,2026,11,58,129.9,2.878,307.3,0.82,58.9,57656,28851,REVERSE,129.9,3.682,345.3,0.72,58.9,33490,45348,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-19 13:58:00,19,6,2026,13,58,131.8,9.485,1134.2,0.9,58.92,57656,29049,REVERSE,131.8,10.781,1201.8,0.84,58.92,33702,45348,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-19 15:16:00,19,6,2026,15,16,133.1,6.832,741.3,0.81,58.88,57681,29094,FORWARD,133.1,5.227,679.1,0.97,58.88,33752,45368,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-19 16:15:00,19,6,2026,16,15,135.0,5.161,552.1,0.79,58.82,57737,29094,FORWARD,135.0,3.632,482.3,0.98,58.82,33752,45421,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-19 17:17:00,19,6,2026,17,17,134.7,5.435,591.8,0.8,58.85,57792,29094,FORWARD,134.7,4.168,549.8,0.97,58.85,33752,45471,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-19 19:33:00,19,6,2026,19,33,135.3,5.265,579.3,0.81,58.82,57913,29094,FORWARD,135.3,3.87,509.9,0.97,58.82,33752,45588,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 00:01:00,20,6,2026,0,1,136.0,5.947,679.5,0.83,58.82,58163,29094,FORWARD,136.0,4.199,559.2,0.97,58.82,33752,45803,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 03:45:00,20,6,2026,3,45,136.3,6.002,712.6,0.86,58.81,58426,29094,FORWARD,136.3,4.47,600.4,0.98,58.81,33752,46028,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 05:55:00,20,6,2026,5,55,136.8,5.646,676.0,0.87,58.79,58576,29094,FORWARD,136.8,4.529,608.0,0.98,58.79,33752,46154,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 08:08:00,20,6,2026,8,8,136.4,3.08,287.9,0.68,58.82,58699,29094,FORWARD,136.4,2.0,219.7,0.8,58.82,33752,46261,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 09:56:00,20,6,2026,9,56,135.6,3.533,364.2,0.75,58.82,58750,29098,FORWARD,135.6,2.54,303.8,0.88,58.82,33757,46303,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 11:28:00,20,6,2026,11,28,135.2,8.123,857.9,0.77,58.82,58846,29103,FORWARD,135.2,5.796,712.4,0.9,58.82,33767,46398,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 12:58:00,20,6,2026,12,58,135.6,7.643,203.6,0.19,58.79,59001,29105,FORWARD,135.6,2.837,280.0,0.72,58.79,33771,46526,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 14:21:00,20,6,2026,14,21,135.3,1.81,64.6,0.26,58.82,59037,29117,REVERSE,135.3,2.195,187.5,0.63,58.82,33794,46555,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 15:51:00,20,6,2026,15,51,134.7,5.744,655.3,0.84,58.85,59058,29151,FORWARD,134.7,4.132,543.1,0.97,58.85,33843,46573,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 17:09:00,20,6,2026,17,9,135.1,1.971,66.7,0.25,58.85,59076,29162,REVERSE,135.1,2.3,202.9,0.65,58.85,33865,46584,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-20 19:42:00,20,6,2026,19,42,135.0,3.596,337.5,0.69,58.82,59100,29183,FORWARD,135.0,1.049,94.3,0.66,58.82,33904,46590,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-21 00:52:00,21,6,2026,0,52,137.2,3.99,493.8,0.9,58.82,59462,29183,FORWARD,137.2,2.797,374.2,0.97,58.82,33904,46886,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-21 04:29:00,21,6,2026,4,29,137.2,5.388,663.7,0.89,58.85,59680,29183,FORWARD,137.2,4.175,565.0,0.98,58.85,33904,47069,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-21 06:28:00,21,6,2026,6,28,137.2,5.683,689.5,0.88,58.85,59811,29183,FORWARD,137.2,4.169,569.4,0.99,58.85,33904,47181,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-21 09:01:00,21,6,2026,9,1,136.9,11.288,1199.6,0.77,58.84,59935,29183,FORWARD,136.9,7.821,1036.4,0.96,58.84,33904,47312,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-21 10:56:00,21,6,2026,10,56,135.8,10.541,1113.1,0.77,58.84,60120,29183,FORWARD,135.8,7.632,960.1,0.92,58.84,33904,47475,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-21 12:20:00,21,6,2026,12,20,135.5,6.925,670.7,0.71,58.85,60291,29183,FORWARD,135.5,3.779,466.5,0.91,58.85,33904,47619,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-21 14:08:00,21,6,2026,14,8,136.6,5.816,661.4,0.83,58.85,60300,29343,REVERSE,136.6,6.934,786.6,0.83,58.85,34086,47624,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-21 15:45:00,21,6,2026,15,45,136.2,8.021,934.1,0.85,58.88,60300,29455,REVERSE,136.2,9.23,1052.7,0.83,58.88,34218,47624,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-21 17:13:00,21,6,2026,17,13,135.1,1.812,21.4,0.08,58.88,60300,29534,FORWARD,135.1,1.458,73.1,0.37,58.88,34313,47624,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-21 19:42:00,21,6,2026,19,42,135.6,7.076,127.1,0.13,58.87,60323,29540,FORWARD,135.6,1.448,168.4,0.85,58.87,34329,47641,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-22 01:25:00,22,6,2026,1,25,135.8,7.939,985.6,0.91,58.87,60780,29540,FORWARD,135.8,6.418,859.5,0.98,58.87,34329,48140,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-22 07:15:00,22,6,2026,7,15,134.8,9.568,1107.5,0.85,58.81,61173,29540,FORWARD,134.8,8.482,1080.7,0.94,58.81,34329,48513,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-22 11:56:00,22,6,2026,11,56,133.8,9.069,1085.0,0.89,58.85,61328,29746,REVERSE,133.8,10.515,1203.2,0.85,58.85,34574,48660,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-22 14:51:00,22,6,2026,14,51,132.2,3.615,307.3,0.64,58.88,61450,29810,FORWARD,132.2,1.499,154.9,0.78,58.88,34646,48775,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-22 16:48:00,22,6,2026,16,48,131.3,14.167,1583.2,0.84,58.88,61662,29810,FORWARD,131.3,12.367,1506.4,0.92,58.88,34646,48968,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-22 18:06:00,22,6,2026,18,6,133.0,5.231,535.8,0.76,58.84,61749,29810,FORWARD,133.0,3.489,451.5,0.97,58.84,34646,49045,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-22 22:33:00,22,6,2026,22,33,134.7,2.901,273.2,0.69,58.84,61893,29810,FORWARD,134.7,1.873,199.3,0.78,58.84,34646,49153,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-23 02:08:00,23,6,2026,2,8,136.7,6.845,856.4,0.91,58.82,62168,29810,FORWARD,136.7,5.272,710.8,0.98,58.82,34646,49382,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-23 05:32:00,23,6,2026,5,32,136.9,5.704,705.0,0.9,58.82,62429,29810,FORWARD,136.9,4.14,558.9,0.98,58.82,34646,49591,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-23 08:03:00,23,6,2026,8,3,134.1,6.544,663.5,0.75,58.82,62623,29810,FORWARD,134.1,11.007,1471.3,0.99,58.82,34646,49756,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-23 10:44:00,23,6,2026,10,44,134.5,4.173,191.7,0.34,58.87,62665,29836,FORWARD,134.5,2.222,27.1,0.09,58.87,34711,49788,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-23 13:08:00,23,6,2026,13,8,135.3,3.449,118.2,0.25,58.84,62671,29957,REVERSE,135.3,4.731,475.5,0.74,58.84,34860,49798,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-23 15:09:00,23,6,2026,15,9,133.3,5.154,125.3,0.18,58.84,62681,30020,FORWARD,133.3,2.855,230.8,0.6,58.84,34934,49807,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-23 16:40:00,23,6,2026,16,40,130.6,11.569,804.8,0.53,58.88,62721,30021,FORWARD,130.6,6.372,796.5,0.95,58.88,34944,49839,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-23 17:58:00,23,6,2026,17,58,132.1,9.538,534.6,0.42,58.85,62825,30021,FORWARD,132.1,4.832,615.6,0.96,58.85,34944,49925,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-23 22:14:00,23,6,2026,22,14,134.0,2.833,283.3,0.74,58.85,63038,30021,FORWARD,134.0,1.735,136.0,0.58,58.85,34944,50079,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-24 01:54:00,24,6,2026,1,54,135.8,6.732,829.1,0.9,58.82,63250,30021,FORWARD,135.8,5.766,766.0,0.97,58.82,34944,50265,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-24 04:50:00,24,6,2026,4,50,135.9,5.698,690.9,0.89,58.81,63464,30021,FORWARD,135.9,4.189,561.3,0.98,58.81,34944,50446,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-24 07:22:00,24,6,2026,7,22,134.8,3.57,404.2,0.83,58.84,63611,30021,FORWARD,134.8,2.376,311.0,0.97,58.84,34944,50563,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-24 09:58:00,24,6,2026,9,58,134.8,8.272,968.7,0.86,58.82,63729,30045,REVERSE,134.8,9.138,1044.6,0.84,58.82,34971,50649,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-24 12:02:00,24,6,2026,12,2,133.9,3.449,356.0,0.76,58.85,63729,30232,REVERSE,133.9,3.987,413.6,0.77,58.85,35174,50649,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-24 14:13:00,24,6,2026,14,13,133.2,3.474,307.4,0.66,58.87,63755,30332,REVERSE,133.2,4.478,453.5,0.75,58.87,35288,50678,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-24 15:49:00,24,6,2026,15,49,132.9,2.573,8.3,0.02,58.9,63755,30365,REVERSE,132.9,1.992,144.0,0.54,58.9,35342,50680,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-24 17:03:00,24,6,2026,17,3,132.7,6.66,715.0,0.8,58.88,63778,30367,FORWARD,132.7,4.721,587.9,0.93,58.88,35347,50689,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-24 19:28:00,24,6,2026,19,28,133.8,1.2,122.5,0.76,58.81,63850,30371,FORWARD,133.8,1.108,96.2,0.64,58.81,35359,50747,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-24 23:49:00,24,6,2026,23,49,134.5,6.8,828.9,0.9,58.84,64140,30371,FORWARD,134.5,5.897,780.2,0.98,58.84,35359,50999,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-25 03:22:00,25,6,2026,3,22,136.2,4.477,585.4,0.95,58.79,64401,30371,FORWARD,136.2,4.173,560.6,0.98,58.79,35359,51234,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-25 06:04:00,25,6,2026,6,4,135.9,5.795,690.6,0.87,58.85,64560,30371,FORWARD,135.9,4.577,589.7,0.94,58.85,35359,51371,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-25 09:19:00,25,6,2026,9,19,133.8,5.621,563.1,0.74,58.88,64762,30371,FORWARD,133.8,3.332,410.4,0.92,58.88,35359,51550,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-25 11:26:00,25,6,2026,11,26,134.3,5.545,583.2,0.78,58.82,64797,30400,REVERSE,134.3,6.824,761.9,0.83,58.82,35400,51571,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-25 13:28:00,25,6,2026,13,28,133.6,7.696,912.9,0.88,58.85,64807,30495,REVERSE,133.6,6.155,682.1,0.82,58.85,35512,51577,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-25 15:16:00,25,6,2026,15,16,133.3,7.368,883.9,0.89,58.84,64807,30618,REVERSE,133.3,9.421,1064.4,0.84,58.84,35647,51577,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-25 16:51:00,25,6,2026,16,51,132.8,6.568,672.9,0.77,58.9,64807,30731,REVERSE,132.8,5.522,598.1,0.81,58.9,35774,51577,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-25 18:09:00,25,6,2026,18,9,133.4,2.635,57.7,0.16,58.88,64808,30778,FORWARD,133.4,1.612,104.0,0.48,58.88,35818,51577,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-25 22:43:00,25,6,2026,22,43,134.8,2.767,249.8,0.66,58.82,64908,30779,FORWARD,134.8,1.501,122.1,0.6,58.82,35820,51619,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-26 02:30:00,26,6,2026,2,30,135.8,6.168,766.8,0.91,58.88,65222,30779,FORWARD,135.8,5.061,679.8,0.98,58.88,35820,51892,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-26 05:29:00,26,6,2026,5,29,136.5,6.408,756.7,0.86,58.87,65422,30779,FORWARD,136.5,4.381,567.5,0.94,58.87,35820,52065,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-26 07:34:00,26,6,2026,7,34,134.5,12.137,1391.8,0.85,58.84,65566,30779,FORWARD,134.5,10.227,1253.3,0.91,58.84,35820,52189,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-26 09:57:00,26,6,2026,9,57,134.7,6.056,688.6,0.84,58.87,65674,30846,REVERSE,134.7,7.045,791.1,0.83,58.87,35895,52296,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-26 11:57:00,26,6,2026,11,57,134.1,9.432,1103.8,0.87,58.92,65674,31038,REVERSE,134.1,10.233,1170.9,0.85,58.92,36098,52296,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-26 13:57:00,26,6,2026,13,57,133.3,9.737,1131.0,0.86,58.84,65674,31268,REVERSE,133.3,10.527,1196.8,0.85,58.84,36339,52296,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-26 15:23:00,26,6,2026,15,23,133.3,7.546,871.6,0.86,58.87,65674,31410,REVERSE,133.3,8.489,958.7,0.84,58.87,36491,52296,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-26 16:48:00,26,6,2026,16,48,132.4,4.435,479.2,0.81,58.85,65674,31506,REVERSE,132.4,5.027,534.4,0.8,58.85,36598,52296,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-26 18:07:00,26,6,2026,18,7,133.4,1.65,29.5,0.13,58.84,65674,31541,REVERSE,133.4,1.551,92.9,0.44,58.84,36640,52296,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-26 22:28:00,26,6,2026,22,28,134.1,6.58,781.3,0.88,58.82,65794,31542,FORWARD,134.1,5.641,747.1,0.98,58.82,36643,52396,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 01:38:00,27,6,2026,1,38,136.0,5.358,646.6,0.88,58.79,65999,31542,FORWARD,136.0,3.752,505.6,0.99,58.79,36643,52576,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 03:49:00,27,6,2026,3,49,135.8,2.969,394.9,0.97,58.82,66123,31542,FORWARD,135.8,2.901,379.9,0.96,58.82,36643,52680,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 05:27:00,27,6,2026,5,27,136.5,3.939,465.8,0.86,58.82,66200,31542,FORWARD,136.5,2.839,372.0,0.95,58.82,36643,52743,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 06:54:00,27,6,2026,6,54,136.4,2.751,301.6,0.8,58.84,66260,31542,FORWARD,136.4,2.248,281.6,0.91,58.84,36643,52799,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 08:42:00,27,6,2026,8,42,135.6,1.297,24.9,0.14,58.82,66294,31545,REVERSE,135.6,1.813,43.1,0.17,58.82,36646,52828,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 10:05:00,27,6,2026,10,5,135.6,4.549,529.3,0.85,58.87,66297,31577,REVERSE,135.6,5.662,596.4,0.77,58.87,36687,52828,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 11:33:00,27,6,2026,11,33,135.1,2.785,173.0,0.45,58.84,66300,31649,FORWARD,135.1,1.693,126.6,0.55,58.84,36764,52837,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 12:49:00,27,6,2026,12,49,134.0,6.541,764.6,0.87,58.82,66308,31704,REVERSE,134.0,5.582,245.3,0.32,58.82,36814,52852,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 14:08:00,27,6,2026,14,8,135.8,5.299,609.7,0.84,58.84,66308,31792,REVERSE,135.8,6.732,702.0,0.76,58.84,36902,52857,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 15:32:00,27,6,2026,15,32,134.9,4.282,506.4,0.87,58.88,66316,31849,REVERSE,134.9,5.064,540.6,0.79,58.88,36978,52862,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 16:40:00,27,6,2026,16,40,134.5,4.834,564.3,0.86,58.9,66316,31928,REVERSE,134.5,5.672,627.0,0.82,58.9,37064,52862,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 18:02:00,27,6,2026,18,2,133.3,1.608,100.0,0.46,58.84,66316,31980,REVERSE,133.3,1.841,139.0,0.56,58.84,37121,52862,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-27 22:56:00,27,6,2026,22,56,135.2,5.204,640.5,0.9,58.79,66481,31982,FORWARD,135.2,4.085,548.2,0.99,58.79,37125,53018,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 02:21:00,28,6,2026,2,21,135.8,6.071,775.6,0.93,58.79,66677,31982,FORWARD,135.8,5.493,738.1,0.98,58.79,37125,53215,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 04:53:00,28,6,2026,4,53,136.1,4.738,604.9,0.93,58.85,66852,31982,FORWARD,136.1,4.177,563.5,0.98,58.85,37125,53388,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 06:17:00,28,6,2026,6,17,136.4,4.135,509.1,0.9,58.79,66932,31982,FORWARD,136.4,3.589,479.0,0.97,58.79,37125,53470,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 08:18:00,28,6,2026,8,18,134.8,7.095,891.4,0.93,58.85,67013,31982,FORWARD,134.8,14.965,2008.4,0.99,58.85,37125,53551,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 09:44:00,28,6,2026,9,44,136.6,2.153,147.1,0.49,58.85,67026,32001,REVERSE,136.6,2.441,122.7,0.36,58.85,37148,53569,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 11:12:00,28,6,2026,11,12,136.2,3.813,406.7,0.78,58.87,67026,32045,REVERSE,136.2,4.339,416.2,0.7,58.87,37189,53569,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 12:37:00,28,6,2026,12,37,136.1,9.829,1171.5,0.87,58.82,67068,32091,REVERSE,136.1,10.604,1206.1,0.83,58.82,37234,53615,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 13:58:00,28,6,2026,13,58,135.5,9.521,1126.3,0.87,58.88,67068,32250,REVERSE,135.5,10.278,1171.1,0.84,58.88,37397,53615,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 15:12:00,28,6,2026,15,12,135.2,8.801,1040.1,0.87,58.87,67068,32375,REVERSE,135.2,9.816,1127.1,0.84,58.87,37531,53615,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 16:18:00,28,6,2026,16,18,134.0,5.696,644.3,0.84,58.84,67068,32462,REVERSE,134.0,6.674,733.5,0.82,58.84,37627,53615,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 17:34:00,28,6,2026,17,34,133.5,4.949,523.1,0.79,58.87,67102,32486,FORWARD,133.5,3.305,425.3,0.96,58.87,37659,53642,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-28 19:53:00,28,6,2026,19,53,133.6,4.495,324.2,0.53,58.84,67238,32486,FORWARD,133.6,1.557,121.6,0.58,58.84,37659,53757,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-29 00:48:00,29,6,2026,0,48,134.1,6.18,759.5,0.91,58.84,67471,32486,FORWARD,134.1,5.916,781.5,0.98,58.84,37659,53963,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-29 05:59:00,29,6,2026,5,59,135.5,6.201,760.9,0.9,58.82,67556,32486,FORWARD,135.5,5.227,701.4,0.98,58.82,37659,54047,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-29 10:04:00,29,6,2026,10,4,134.2,6.741,777.3,0.85,58.84,67911,32560,REVERSE,134.2,7.59,834.3,0.81,58.84,37737,54391,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-29 12:26:00,29,6,2026,12,26,133.2,10.118,1181.2,0.87,58.82,67911,32805,REVERSE,133.2,10.966,1233.6,0.84,58.82,37992,54391,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-29 14:30:00,29,6,2026,14,30,133.5,9.228,1078.0,0.87,58.85,67911,33042,REVERSE,133.5,10.309,1158.8,0.84,58.85,38243,54391,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-29 15:58:00,29,6,2026,15,58,132.1,7.632,856.1,0.84,58.88,67911,33172,REVERSE,132.1,8.579,918.0,0.8,58.88,38384,54391,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-29 17:05:00,29,6,2026,17,5,131.9,4.284,459.2,0.81,58.82,67911,33230,REVERSE,131.9,4.964,500.7,0.76,58.82,38449,54391,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-29 19:27:00,29,6,2026,19,27,133.8,1.187,101.2,0.63,58.81,67923,33251,FORWARD,133.8,1.48,115.1,0.58,58.81,38476,54396,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-29 23:52:00,29,6,2026,23,52,134.2,5.908,714.4,0.89,58.84,68271,33251,FORWARD,134.2,5.661,744.3,0.97,58.84,38476,54748,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-30 03:36:00,30,6,2026,3,36,135.6,4.71,593.7,0.92,58.79,68578,33251,FORWARD,135.6,4.242,567.1,0.98,58.79,38476,55054,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-30 05:59:00,30,6,2026,5,59,136.0,4.528,574.2,0.93,58.84,68717,33251,FORWARD,136.0,4.002,537.7,0.98,58.84,38476,55185,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-06-30 08:37:00,30,6,2026,8,37,134.3,3.928,436.4,0.82,58.81,68806,33275,REVERSE,134.3,5.076,545.4,0.79,58.81,38505,55277,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-06-30 10:52:00,30,6,2026,10,52,133.7,5.472,368.1,0.5,58.87,68846,33286,REVERSE,133.7,3.942,397.8,0.75,58.87,38538,55295,FORWARD,25.618982_-100.29505
