timestamp,forward_energy_total,reverse_energy_total,power_total,forward_energy_1,forward_energy_2,reverse_energy_1,reverse_energy_2,cur_voltage,current_a,current_b,power_a,power_b,power_factor_a,power_factor_b,power_setting_a,power_setting_b,power_alarm_a,power_alarm_b,forward_energy_a_hour,forward_energy_b_hour,forward_energy_total_hour,reverse_energy_a_hour,reverse_energy_b_hour,reverse_energy_total_hour,forward_energy_a,reverse_energy_a,forward_energy_b,reverse_energy_b,voltage_calibration,current_a_calibration,current_b_calibration,power_a_calibration,power_b_calibration
2026-05-16 17:33:52,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-16 19:29:55,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-16 23:33:50,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 01:59:50,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 03:56:46,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 05:12:00,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 06:08:16,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 08:00:41,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 09:31:28,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 10:36:40,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 11:39:47,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 12:44:02,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 14:04:53,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 15:10:39,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 16:11:00,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 17:14:17,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 18:13:46,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-17 22:45:58,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-18 02:45:15,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-18 06:32:20,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-18 10:06:02,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-18 10:33:13,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-18 12:14:38,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-18 14:05:10,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-18 15:41:22,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-18 17:02:36,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-18 19:25:58,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-18 23:49:10,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-19 03:44:04,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
