latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,voltage_V_C,current_A_C,power_W_C,pf_C,freq_Hz_C,energy_Wh_C,voltage_V_D,current_A_D,power_W_D,pf_D,freq_Hz_D,energy_Wh_D,id_punto
25.645697,-100.286587,2026-07-17 11:12:00,17,7,2026,11,12,123.6,0.527,42.8,0.65,58.99,334850,0,0.535,42.8,0.64,58.99,333190,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-17 12:17:00,17,7,2026,12,17,121.5,1.526,119.5,0.64,59.04,334950,0,1.519,117.9,0.63,59.04,333290,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-17 13:36:00,17,7,2026,13,36,122.2,0.525,37.9,0.59,58.99,335070,0,0.548,43.4,0.64,58.99,333420,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-17 14:31:00,17,7,2026,14,31,121.7,1.414,108.9,0.63,59.04,335150,0,1.45,115.2,0.65,59.04,333500,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-17 15:29:00,17,7,2026,15,29,121.6,1.513,119.0,0.64,59.02,335230,0,1.517,118.8,0.64,59.02,333590,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-17 16:28:00,17,7,2026,16,28,120.8,1.875,146.4,0.64,59.02,335350,0,1.888,148.2,0.64,59.02,333700,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-17 17:31:00,17,7,2026,17,31,121.4,1.105,86.4,0.64,59.1,335460,0,1.118,87.5,0.64,59.1,333810,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-17 19:03:00,17,7,2026,19,3,121.8,2.113,173.6,0.67,59.02,335630,0,2.121,173.9,0.67,59.02,333990,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-17 22:16:00,17,7,2026,22,16,122.7,1.017,101.8,0.81,59.04,336160,0,1.025,101.8,0.8,59.04,334520,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 00:23:00,18,7,2026,0,23,123.6,0.884,82.0,0.75,59.02,336490,0,0.904,83.6,0.74,59.02,334840,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 02:26:00,18,7,2026,2,26,124.1,0.881,84.1,0.76,59.06,336800,0,0.881,83.4,0.76,59.06,335160,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 04:03:00,18,7,2026,4,3,123.6,2.305,205.3,0.72,59.02,337030,0,2.309,205.0,0.71,59.02,335390,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 05:26:00,18,7,2026,5,26,124.5,2.072,247.5,0.95,59.04,337300,0,2.065,245.9,0.95,59.04,335660,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 06:34:00,18,7,2026,6,34,125.4,1.555,129.0,0.66,59.06,337500,0,1.533,127.0,0.65,59.06,335850,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 08:04:00,18,7,2026,8,4,124.9,1.453,119.0,0.65,59.02,337650,0,1.454,118.8,0.65,59.02,336000,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 09:17:00,18,7,2026,9,17,123.4,1.515,120.3,0.64,59.06,337770,0,1.517,119.6,0.63,59.06,336130,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 10:14:00,18,7,2026,10,14,122.7,1.56,121.6,0.63,59.02,337860,0,1.551,119.8,0.62,59.02,336210,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 11:17:00,18,7,2026,11,17,122.7,1.352,107.0,0.64,58.99,337970,0,1.347,105.8,0.63,58.99,336320,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 12:12:00,18,7,2026,12,12,122.2,1.324,103.1,0.63,59.01,338030,0,1.321,102.2,0.63,59.01,336390,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 13:35:00,18,7,2026,13,35,121.9,1.549,120.9,0.64,59.01,338170,0,1.534,118.6,0.63,59.01,336530,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 14:25:00,18,7,2026,14,25,122.2,1.526,119.8,0.64,59.02,338240,0,1.532,119.7,0.63,59.02,336610,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 15:31:00,18,7,2026,15,31,122.5,1.478,121.8,0.67,59.06,338360,0,1.472,120.5,0.66,59.06,336720,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 16:29:00,18,7,2026,16,29,120.9,1.847,144.6,0.64,59.07,338470,0,1.851,144.8,0.64,59.07,336830,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 17:33:00,18,7,2026,17,33,120.5,2.161,176.1,0.67,59.04,338580,0,2.159,175.4,0.67,59.04,336930,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 19:08:00,18,7,2026,19,8,120.5,2.001,162.4,0.67,59.04,338760,0,1.989,161.2,0.67,59.04,337120,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-18 22:39:00,18,7,2026,22,39,120.7,2.224,185.1,0.68,59.04,339350,0,2.223,184.1,0.68,59.04,337710,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 01:15:00,19,7,2026,1,15,122.6,2.425,209.1,0.7,59.06,339750,0,2.414,207.7,0.7,59.06,338100,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 03:20:00,19,7,2026,3,20,124.0,2.317,208.4,0.72,59.01,340080,0,2.305,206.3,0.72,59.01,338430,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 04:58:00,19,7,2026,4,58,124.2,0.871,83.0,0.76,58.99,340340,0,0.883,83.4,0.75,58.99,338690,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 06:03:00,19,7,2026,6,3,124.5,2.26,201.1,0.71,59.01,340480,0,2.257,200.0,0.71,59.01,338830,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 07:56:00,19,7,2026,7,56,123.5,0.549,45.2,0.66,58.98,340720,0,0.552,44.8,0.65,58.98,339060,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 08:59:00,19,7,2026,8,59,124.2,1.42,119.3,0.67,59.04,340820,0,1.413,118.1,0.67,59.04,339170,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 10:03:00,19,7,2026,10,3,123.6,1.243,102.6,0.66,59.01,340920,0,1.246,102.3,0.66,59.01,339270,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 11:27:00,19,7,2026,11,27,122.3,1.426,117.7,0.67,59.07,341050,0,1.43,117.7,0.67,59.07,339400,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 12:34:00,19,7,2026,12,34,122.0,1.269,97.2,0.62,58.99,341160,0,1.301,102.6,0.64,58.99,339510,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 13:49:00,19,7,2026,13,49,121.5,1.03,81.6,0.65,59.01,341270,0,1.035,82.4,0.65,59.01,339610,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 14:49:00,19,7,2026,14,49,121.9,1.511,119.4,0.64,59.07,341360,0,1.514,120.1,0.64,59.07,339710,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 15:53:00,19,7,2026,15,53,121.6,1.877,148.5,0.65,59.06,341480,0,1.863,146.6,0.64,59.06,339840,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 16:52:00,19,7,2026,16,52,121.7,0.559,44.3,0.65,59.06,341590,0,0.568,45.3,0.65,59.06,339940,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 17:57:00,19,7,2026,17,57,118.3,1.986,152.2,0.64,59.06,341730,0,1.98,151.7,0.64,59.06,340080,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-19 21:39:00,19,7,2026,21,39,120.8,1.042,100.8,0.8,59.02,342270,0,1.055,101.8,0.79,59.02,340630,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 00:34:00,20,7,2026,0,34,121.3,0.916,83.6,0.75,58.99,342740,0,0.917,83.1,0.74,58.99,341100,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 03:44:00,20,7,2026,3,44,123.8,2.357,207.4,0.71,59.06,343230,0,2.347,205.7,0.7,59.06,341590,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 06:16:00,20,7,2026,6,16,125.0,0.814,77.9,0.76,59.02,343620,0,0.816,77.5,0.75,59.02,341970,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 08:35:00,20,7,2026,8,35,122.3,2.099,166.6,0.64,59.01,343900,0,2.098,166.3,0.64,59.01,342250,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 10:12:00,20,7,2026,10,12,123.9,1.311,102.9,0.63,58.99,344070,0,1.311,102.7,0.63,58.99,342420,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 12:23:00,20,7,2026,12,23,122.5,1.53,120.7,0.64,59.02,344280,0,1.526,119.3,0.63,59.02,342620,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 14:10:00,20,7,2026,14,10,121.2,1.57,121.3,0.63,59.06,344450,0,1.565,119.9,0.63,59.06,342790,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 15:35:00,20,7,2026,15,35,121.2,0.578,44.5,0.63,59.02,344600,0,0.589,45.4,0.63,59.02,342950,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 16:35:00,20,7,2026,16,35,119.5,2.202,169.8,0.64,59.04,344710,0,2.202,169.2,0.64,59.04,343060,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 17:36:00,20,7,2026,17,36,120.2,0.59,45.0,0.63,59.09,344850,0,0.596,45.2,0.63,59.09,343190,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 19:04:00,20,7,2026,19,4,119.2,0.631,49.7,0.66,59.07,345010,0,0.631,49.4,0.65,59.07,343360,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-20 22:35:00,20,7,2026,22,35,118.5,0.921,82.0,0.75,59.01,345610,0,0.934,82.8,0.74,59.01,343960,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 01:17:00,21,7,2026,1,17,122.1,2.19,186.5,0.69,59.06,346030,0,2.185,185.7,0.69,59.06,344370,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 03:44:00,21,7,2026,3,44,123.6,1.387,126.8,0.73,59.06,346410,0,1.386,126.1,0.73,59.06,344750,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 05:46:00,21,7,2026,5,46,123.6,0.879,82.5,0.75,59.04,346730,0,0.89,83.0,0.75,59.04,345070,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 07:50:00,21,7,2026,7,50,122.5,0.557,45.0,0.65,59.02,346990,0,0.57,45.5,0.65,59.02,345340,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 09:43:00,21,7,2026,9,43,123.5,1.973,155.1,0.63,59.04,347290,0,1.977,154.8,0.63,59.04,345640,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 11:20:00,21,7,2026,11,20,123.4,2.181,171.2,0.63,59.06,347500,0,2.169,169.5,0.63,59.06,345840,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 12:45:00,21,7,2026,12,45,122.7,1.135,87.2,0.62,59.04,347670,0,1.137,87.0,0.62,59.04,346010,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 14:18:00,21,7,2026,14,18,123.0,2.157,170.1,0.64,58.99,347850,0,2.156,169.0,0.63,58.99,346190,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 15:36:00,21,7,2026,15,36,121.8,0.598,44.9,0.61,59.02,348020,0,0.601,45.3,0.61,59.02,346350,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 16:34:00,21,7,2026,16,34,121.7,2.294,177.7,0.63,59.09,348130,0,2.296,177.4,0.63,59.09,346470,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 17:37:00,21,7,2026,17,37,121.1,0.576,43.2,0.61,59.04,348260,0,0.59,44.9,0.62,59.04,346600,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 19:05:00,21,7,2026,19,5,119.5,0.651,49.4,0.63,59.07,348440,0,0.659,49.6,0.62,59.07,346770,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-21 22:37:00,21,7,2026,22,37,119.6,0.917,82.7,0.75,59.04,349030,0,0.92,82.4,0.74,59.04,347370,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 01:20:00,22,7,2026,1,20,121.1,0.922,84.2,0.75,59.04,349480,0,0.921,83.1,0.74,59.04,347820,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 03:43:00,22,7,2026,3,43,122.1,1.412,126.3,0.73,59.02,349840,0,1.409,125.5,0.72,59.02,348170,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 05:47:00,22,7,2026,5,47,122.2,0.936,84.7,0.73,59.07,350170,0,0.929,83.5,0.73,59.07,348500,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 07:53:00,22,7,2026,7,53,122.3,0.589,44.7,0.61,59.06,350440,0,0.596,45.3,0.62,59.06,348770,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 09:43:00,22,7,2026,9,43,122.7,1.966,154.7,0.64,59.04,350650,0,1.957,153.1,0.63,59.04,348980,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 11:19:00,22,7,2026,11,19,122.2,2.162,169.2,0.64,59.06,350870,0,2.15,167.2,0.63,59.06,349190,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 12:37:00,22,7,2026,12,37,122.4,2.19,172.6,0.64,59.04,351000,0,2.17,169.8,0.63,59.04,349320,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 13:56:00,22,7,2026,13,56,121.6,0.586,46.4,0.65,59.07,351180,0,0.582,45.2,0.63,59.07,349490,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 15:10:00,22,7,2026,15,10,120.6,1.924,147.0,0.63,59.07,351340,0,1.919,146.0,0.62,59.07,349660,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 16:27:00,22,7,2026,16,27,118.7,2.314,176.6,0.64,59.04,351490,0,2.304,175.0,0.63,59.04,349810,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 17:36:00,22,7,2026,17,36,118.5,0.598,44.1,0.62,59.07,351630,0,0.608,45.2,0.62,59.07,349950,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 19:10:00,22,7,2026,19,10,119.5,2.299,181.2,0.65,59.06,351820,0,2.288,179.5,0.65,59.06,350130,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-22 22:40:00,22,7,2026,22,40,119.3,0.926,82.8,0.74,59.02,352440,0,0.928,82.6,0.74,59.02,350750,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 01:18:00,23,7,2026,1,18,120.2,2.518,214.2,0.7,59.06,352860,0,2.515,213.6,0.7,59.06,351170,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 03:42:00,23,7,2026,3,42,121.2,0.925,83.3,0.74,59.04,353250,0,0.924,82.6,0.73,59.04,351550,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 05:50:00,23,7,2026,5,50,122.1,2.106,183.3,0.71,59.02,353580,0,2.102,182.5,0.7,59.02,351890,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 07:59:00,23,7,2026,7,59,121.3,1.925,146.4,0.62,59.02,353860,0,1.918,145.5,0.62,59.02,352160,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 09:59:00,23,7,2026,9,59,122.8,2.177,172.3,0.64,59.04,354100,0,2.154,169.1,0.63,59.04,352400,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 11:40:00,23,7,2026,11,40,122.0,0.589,45.8,0.63,59.02,354310,0,0.591,44.7,0.62,59.02,352600,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 13:17:00,23,7,2026,13,17,120.7,1.162,88.0,0.62,59.02,354490,0,1.163,88.2,0.62,59.02,352780,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 14:33:00,23,7,2026,14,33,120.1,0.617,46.9,0.63,59.02,354660,0,0.609,45.5,0.62,59.02,352950,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 15:39:00,23,7,2026,15,39,119.3,2.23,171.7,0.64,59.04,354770,0,2.222,170.8,0.64,59.04,353070,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 16:38:00,23,7,2026,16,38,119.0,1.926,145.9,0.63,59.06,354910,0,1.929,145.9,0.63,59.06,353200,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 17:37:00,23,7,2026,17,37,119.6,0.587,44.1,0.62,59.06,355010,0,0.598,45.1,0.62,59.06,353310,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 19:06:00,23,7,2026,19,6,119.3,0.613,46.8,0.63,59.1,355190,0,0.639,49.7,0.65,59.1,353490,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-23 22:37:00,23,7,2026,22,37,118.2,0.933,81.8,0.74,59.06,355800,0,0.947,82.9,0.73,59.06,354100,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-24 01:16:00,24,7,2026,1,16,121.1,2.455,206.3,0.69,59.01,356220,0,2.461,206.8,0.69,59.01,354520,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-24 03:38:00,24,7,2026,3,38,123.5,0.905,83.6,0.74,59.02,356590,0,0.907,83.2,0.74,59.02,354890,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-24 05:23:00,24,7,2026,5,23,123.6,2.388,209.8,0.71,59.01,356840,0,2.376,208.2,0.7,59.01,355140,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-24 07:05:00,24,7,2026,7,5,123.1,1.818,148.2,0.66,59.02,357100,0,1.81,147.1,0.65,59.02,355390,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-24 09:10:00,24,7,2026,9,10,122.5,1.901,148.2,0.63,58.99,357340,0,1.886,146.1,0.63,58.99,355630,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-24 10:59:00,24,7,2026,10,59,121.6,2.164,168.5,0.63,59.01,357550,0,2.153,167.2,0.63,59.01,355840,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-24 12:25:00,24,7,2026,12,25,122.0,1.718,202.0,0.96,58.99,357750,0,1.72,201.6,0.95,58.99,356040,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-24 14:00:00,24,7,2026,14,0,123.0,1.162,91.6,0.64,59.04,357970,0,1.163,91.4,0.63,59.04,356260,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-24 15:14:00,24,7,2026,15,14,122.2,1.04,80.3,0.63,59.04,358100,0,1.039,80.3,0.63,59.04,356390,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
25.645697,-100.286587,2026-07-24 16:29:00,24,7,2026,16,29,121.5,1.572,120.0,0.62,59.01,358220,0,1.574,120.6,0.62,59.01,356520,121.6,0.045,4.3,0.78,58.93,107510,0,0.049,4.6,0.76,58.93,111800,25.645697_-100.286587
