timestamp,forward_energy_total,reverse_energy_total,power_total,forward_energy_1,forward_energy_2,reverse_energy_1,reverse_energy_2,cur_voltage,current_a,current_b,power_a,power_b,power_factor_a,power_factor_b,power_setting_a,power_setting_b,power_alarm_a,power_alarm_b,forward_energy_a_hour,forward_energy_b_hour,forward_energy_total_hour,reverse_energy_a_hour,reverse_energy_b_hour,reverse_energy_total_hour,forward_energy_a,reverse_energy_a,forward_energy_b,reverse_energy_b,voltage_calibration,current_a_calibration,current_b_calibration,power_a_calibration,power_b_calibration
2026-06-24 23:49:57,119332,0,27199,8019,1606,0,0,1253,23152,345,26856,343,89,89,500,500,True,False,45,9,54,0,0,0,98706,0,20626,0,0,0,0,0,0
2026-06-25 03:22:31,120241,0,13564,322,47,0,0,1270,10987,45,13517,47,96,82,500,500,True,False,29,0,29,0,0,0,99467,0,20774,0,0,0,0,0,0
2026-06-25 06:04:10,120667,0,13247,747,48,0,0,1273,10724,44,13202,45,96,81,500,500,True,False,25,0,25,0,0,0,99892,0,20775,0,0,0,0,0,0
2026-06-25 09:19:36,121346,0,11197,1303,171,0,0,1243,8619,1107,10156,1041,94,75,500,500,True,False,8,2,10,0,0,0,100448,0,20898,0,0,0,0,0,0
2026-06-25 11:26:55,121470,0,4862,1409,189,0,0,1240,3503,577,4239,623,94,94,500,500,False,False,7,1,8,0,0,0,100554,0,20916,0,0,0,0,0,0
2026-06-25 13:28:45,121698,0,6078,1587,239,0,0,1237,4240,899,5179,899,98,80,500,500,True,False,10,1,11,0,0,0,100732,0,20966,0,0,0,0,0,0
2026-06-25 15:16:56,121820,0,4132,1697,251,0,0,1219,2772,977,3278,854,96,71,500,500,False,False,7,1,8,0,0,0,100842,0,20978,0,0,0,0,0,0
2026-06-25 16:51:36,122050,0,26171,135,7,0,0,1228,24757,734,25413,758,82,82,500,500,True,False,34,1,35,0,0,0,101030,0,21020,0,0,0,0,0,0
2026-06-25 18:09:46,122488,0,19159,492,88,0,0,1241,16414,675,18460,699,90,90,500,500,True,False,48,11,59,0,0,0,101387,0,21101,0,0,0,0,0,0
2026-06-25 22:43:43,122725,0,6037,699,118,0,0,1247,6383,1114,5011,1026,73,73,500,500,True,False,8,2,10,0,0,0,101594,0,21131,0,0,0,0,0,0
2026-06-26 02:30:06,123083,0,24161,947,228,0,0,1263,14498,5708,17329,6832,95,95,500,500,True,True,20,7,27,0,0,0,101842,0,21241,0,0,0,0,0,0
2026-06-26 05:29:45,123508,0,16462,1239,361,0,0,1268,8001,5752,9645,6817,92,92,500,500,True,True,11,2,13,0,0,0,102134,0,21374,0,0,0,0,0,0
2026-06-26 07:34:54,123642,0,1129,1357,377,0,0,1262,896,40,1086,43,96,83,500,500,False,False,7,0,7,0,0,0,102252,0,21390,0,0,0,0,0,0
2026-06-26 09:57:48,123906,0,16442,1541,457,0,0,1238,7993,5807,9550,6892,94,94,500,500,True,True,10,3,13,0,0,0,102436,0,21470,0,0,0,0,0,0
2026-06-26 11:57:02,124059,0,2589,1664,487,0,0,1237,1761,803,1888,701,86,70,500,500,False,False,10,1,11,0,0,0,102559,0,21500,0,0,0,0,0,0
2026-06-26 13:57:09,124178,0,5057,1763,507,0,0,1231,3507,917,4146,911,89,89,500,500,False,False,8,2,10,0,0,0,102658,0,21520,0,0,0,0,0,0
2026-06-26 15:23:31,124260,0,6350,16,2,0,0,1222,4707,735,5620,730,97,81,500,500,True,False,11,1,12,0,0,0,102728,0,21532,0,0,0,0,0,0
2026-06-26 16:48:35,124512,0,18993,202,68,0,0,1225,15185,744,18225,768,97,84,500,500,True,False,20,3,23,0,0,0,102914,0,21598,0,0,0,0,0,0
2026-06-26 18:07:56,124604,0,5191,282,80,0,0,1241,3217,1304,3956,1235,99,76,500,500,False,False,7,1,8,0,0,0,102994,0,21610,0,0,0,0,0,0
2026-06-26 22:28:59,125562,0,19277,942,378,0,0,1246,9271,6644,11255,8022,96,96,500,500,True,True,15,10,25,0,0,0,103654,0,21908,0,0,0,0,0,0
2026-06-27 01:38:19,125933,0,16653,1264,427,0,0,1269,13245,136,16513,140,98,80,500,500,True,False,36,0,36,0,0,0,103976,0,21957,0,0,0,0,0,0
2026-06-27 03:49:53,126326,0,22069,1655,429,0,0,1294,17762,45,22023,46,95,80,500,500,True,False,27,0,27,0,0,0,104367,0,21959,0,0,0,0,0,0
2026-06-27 05:27:25,126732,0,26972,1990,500,0,0,1292,16349,5670,20180,6792,95,95,500,500,True,True,35,7,42,0,0,0,104702,0,22030,0,0,0,0,0,0
2026-06-27 06:54:33,127073,0,34549,2272,559,0,0,1295,22345,5796,27462,7087,95,95,500,500,True,True,28,3,31,0,0,0,104984,0,22089,0,0,0,0,0,0
2026-06-27 08:42:12,127372,0,13975,2560,570,0,0,1282,11039,361,13650,325,96,70,500,500,True,False,26,1,27,0,0,0,105272,0,22100,0,0,0,0,0,0
2026-06-27 10:05:06,127602,0,22998,2783,577,0,0,1279,18058,810,22302,696,96,67,500,500,True,False,30,1,31,0,0,0,105495,0,22107,0,0,0,0,0,0
2026-06-27 11:33:27,127649,0,982,2828,579,0,0,1271,874,44,936,46,82,82,500,500,False,False,4,0,4,0,0,0,105540,0,22109,0,0,0,0,0,0
2026-06-27 12:49:03,127691,0,4972,2866,583,0,0,1273,3571,492,4429,543,97,97,500,500,False,False,7,1,8,0,0,0,105578,0,22113,0,0,0,0,0,0
2026-06-27 14:08:21,127755,0,3364,2924,589,0,0,1280,2618,98,3247,117,97,97,500,500,False,False,5,0,5,0,0,0,105636,0,22119,0,0,0,0,0,0
2026-06-27 15:32:34,127881,0,22217,3010,629,0,0,1263,10420,7754,12740,9477,96,96,500,500,True,True,25,16,41,0,0,0,105722,0,22159,0,0,0,0,0,0
2026-06-27 16:40:55,127998,0,16978,3108,648,0,0,1275,12877,951,15921,1057,87,87,500,500,True,False,22,1,23,0,0,0,105820,0,22178,0,0,0,0,0,0
2026-06-27 18:02:52,128165,0,5714,3266,657,0,0,1262,3999,723,4963,751,98,82,500,500,False,False,8,1,9,0,0,0,105978,0,22187,0,0,0,0,0,0
2026-06-27 22:56:10,128814,0,31673,3751,821,0,0,1276,18997,6745,23460,8213,95,95,500,500,True,True,32,6,38,0,0,0,106463,0,22351,0,0,0,0,0,0
2026-06-28 02:21:47,129968,0,22964,4660,1066,0,0,1290,18300,316,22714,250,96,61,500,500,True,False,42,12,54,0,0,0,107372,0,22596,0,0,0,0,0,0
2026-06-28 04:53:30,130569,0,34321,5171,1156,0,0,1287,21900,6142,26898,7423,97,97,500,500,True,True,34,4,38,0,0,0,107883,0,22686,0,0,0,0,0,0
2026-06-28 06:17:07,130814,0,13326,5403,1169,0,0,1292,10696,41,13281,45,96,84,500,500,True,False,26,0,26,0,0,0,108115,0,22699,0,0,0,0,0,0
2026-06-28 08:18:48,131233,0,12911,5771,1220,0,0,1294,10070,364,12585,326,96,68,500,500,True,False,28,1,29,0,0,0,108483,0,22750,0,0,0,0,0,0
2026-06-28 09:44:41,131483,0,15190,6017,1224,0,0,1298,11738,422,14726,464,95,95,500,500,True,False,38,1,39,0,0,0,108729,0,22754,0,0,0,0,0,0
2026-06-28 11:12:23,131605,0,10754,6137,1226,0,0,1287,8958,41,10710,44,92,92,500,500,True,False,9,0,9,0,0,0,108849,0,22756,0,0,0,0,0,0
2026-06-28 12:37:50,131683,0,1470,6208,1233,0,0,1281,788,707,704,766,69,84,500,500,False,False,7,1,8,0,0,0,108920,0,22763,0,0,0,0,0,0
2026-06-28 13:58:42,131748,0,5294,6262,1244,0,0,1275,3698,696,4542,752,96,84,500,500,False,False,8,1,9,0,0,0,108974,0,22774,0,0,0,0,0,0
2026-06-28 15:12:17,131807,0,5340,16,3,0,0,1275,3655,702,4579,761,98,84,500,500,False,False,8,2,10,0,0,0,109024,0,22783,0,0,0,0,0,0
2026-06-28 16:18:11,132069,0,19953,223,58,0,0,1271,15118,1095,18746,1207,97,97,500,500,True,False,46,16,62,0,0,0,109231,0,22838,0,0,0,0,0,0
2026-06-28 17:34:25,132304,0,24125,399,117,0,0,1258,12105,7559,14928,9197,98,98,500,500,True,True,15,6,21,0,0,0,109407,0,22897,0,0,0,0,0,0
2026-06-28 19:53:23,132561,0,18581,593,180,0,0,1261,8469,6777,10382,8199,99,99,500,500,True,True,21,14,35,0,0,0,109601,0,22960,0,0,0,0,0,0
2026-06-29 00:48:47,133404,0,3088,1207,409,0,0,1268,2488,42,3043,45,96,84,500,500,False,False,12,0,12,0,0,0,110215,0,23189,0,0,0,0,0,0
2026-06-29 05:59:43,134190,0,16001,1749,653,0,0,1278,7647,5704,9212,6789,93,93,500,500,True,True,17,9,26,0,0,0,110757,0,23433,0,0,0,0,0,0
2026-06-29 10:04:22,134507,0,10407,2004,715,0,0,1263,8752,41,10365,42,88,88,500,500,True,False,11,0,11,0,0,0,111012,0,23495,0,0,0,0,0,0
2026-06-29 12:26:42,134568,0,1535,2063,717,0,0,1255,1218,42,1491,44,97,83,500,500,False,False,3,0,3,0,0,0,111071,0,23497,0,0,0,0,0,0
2026-06-29 14:30:19,134750,0,22377,2190,772,0,0,1242,11344,7060,13920,8457,96,96,500,500,True,True,23,14,37,0,0,0,111198,0,23552,0,0,0,0,0,0
2026-06-29 15:58:06,134991,0,3735,2341,862,0,0,1239,2587,558,3118,617,96,96,500,500,False,False,5,1,6,0,0,0,111349,0,23642,0,0,0,0,0,0
2026-06-29 17:05:48,135051,0,3136,2384,879,0,0,1239,2244,432,2677,459,96,96,500,500,False,False,5,1,6,0,0,0,111392,0,23659,0,0,0,0,0,0
2026-06-29 19:27:44,135249,0,5481,36,3,0,0,1265,4079,333,5092,389,96,96,500,500,True,False,9,1,10,0,0,0,111546,0,23703,0,0,0,0,0,0
2026-06-29 23:52:46,135777,0,12601,507,60,0,0,1266,9699,898,11686,915,91,91,500,500,True,False,20,1,21,0,0,0,112017,0,23760,0,0,0,0,0,0
2026-06-30 03:36:43,136200,0,3362,881,109,0,0,1282,2463,351,3027,335,95,74,500,500,False,False,14,1,15,0,0,0,112391,0,23809,0,0,0,0,0,0
2026-06-30 05:59:55,136467,0,24021,1098,159,0,0,1284,14379,5692,17247,6774,92,92,500,500,True,True,22,12,34,0,0,0,112608,0,23859,0,0,0,0,0,0
2026-06-30 08:37:31,136738,0,15254,1317,211,0,0,1263,6791,5847,8247,7007,93,93,500,500,True,True,19,12,31,0,0,0,112827,0,23911,0,0,0,0,0,0
2026-06-30 10:52:59,136968,0,3089,1522,236,0,0,1261,1829,849,2228,861,96,80,500,500,False,False,19,1,20,0,0,0,113032,0,23936,0,0,0,0,0,0
2026-06-30 12:56:14,137119,0,5732,1659,250,0,0,1255,3893,931,4781,951,97,81,500,500,False,False,9,2,11,0,0,0,113169,0,23950,0,0,0,0,0,0
2026-06-30 14:57:40,137271,0,5103,1797,264,0,0,1242,3665,611,4439,664,87,87,500,500,False,False,7,2,9,0,0,0,113307,0,23964,0,0,0,0,0,0
2026-06-30 16:18:49,137336,0,3264,1853,273,0,0,1239,2250,553,2667,597,97,97,500,500,False,False,6,2,8,0,0,0,113363,0,23973,0,0,0,0,0,0
2026-06-30 17:40:30,137471,0,13251,1979,282,0,0,1258,12375,605,12585,666,87,87,500,500,True,False,32,1,33,0,0,0,113489,0,23982,0,0,0,0,0,0
2026-06-30 21:57:05,137790,0,8458,2265,315,0,0,1277,8094,962,7515,943,73,73,500,500,True,False,13,2,15,0,0,0,113775,0,24015,0,0,0,0,0,0
2026-07-01 02:17:13,138524,0,25422,2812,502,0,0,1273,15092,6061,18172,7250,95,95,500,500,True,True,30,12,42,0,0,0,114322,0,24202,0,0,0,0,0,0
2026-07-01 05:34:49,139039,0,10623,3200,629,0,0,1289,8829,41,10579,44,92,92,500,500,True,False,10,0,10,0,0,0,114710,0,24329,0,0,0,0,0,0
2026-07-01 07:53:42,139275,0,1544,3396,669,0,0,1269,1082,318,1296,248,94,61,500,500,False,False,22,10,32,0,0,0,114906,0,24369,0,0,0,0,0,0
2026-07-01 10:27:16,139569,0,3688,3628,731,0,0,1260,2640,434,3222,466,93,93,500,500,False,False,11,1,12,0,0,0,115138,0,24431,0,0,0,0,0,0
2026-07-01 12:29:11,139675,0,5849,3723,742,0,0,1260,4162,729,5094,755,97,82,500,500,True,False,8,0,8,0,0,0,115233,0,24442,0,0,0,0,0,0
2026-07-01 14:28:27,139805,0,10114,3841,754,0,0,1261,10082,718,9369,745,82,82,500,500,True,False,15,1,16,0,0,0,115351,0,24454,0,0,0,0,0,0
2026-07-01 16:07:03,139902,0,7289,3929,763,0,0,1247,7610,485,6765,524,71,86,500,500,True,False,12,1,13,0,0,0,115439,0,24463,0,0,0,0,0,0
2026-07-01 17:47:37,139991,0,5365,4009,772,0,0,1251,3997,489,4836,529,97,97,500,500,False,False,9,0,9,0,0,0,115519,0,24472,0,0,0,0,0,0
2026-07-01 21:37:49,140532,0,21311,4368,954,0,0,1264,10739,6641,13266,8045,95,95,500,500,True,True,16,8,24,0,0,0,115878,0,24654,0,0,0,0,0,0
2026-07-02 00:56:25,141302,0,26560,4909,1183,0,0,1271,16075,5811,19617,6943,96,96,500,500,True,True,31,10,41,0,0,0,116419,0,24883,0,0,0,0,0,0
2026-07-02 04:11:43,141904,0,24079,5360,1334,0,0,1276,14439,5678,17307,6772,92,92,500,500,True,True,22,9,31,0,0,0,116870,0,25034,0,0,0,0,0,0
2026-07-02 06:22:49,142159,0,10566,5564,1385,0,0,1286,8836,41,10522,44,92,92,500,500,True,False,10,0,10,0,0,0,117074,0,25085,0,0,0,0,0,0
2026-07-02 08:56:56,142443,0,24396,5795,1438,0,0,1261,14751,5611,17689,6707,94,94,500,500,True,True,22,4,26,0,0,0,117305,0,25138,0,0,0,0,0,0
2026-07-02 10:53:07,142635,0,3025,5970,1455,0,0,1258,2118,428,2566,459,94,94,500,500,False,False,16,1,17,0,0,0,117480,0,25155,0,0,0,0,0,0
2026-07-02 12:25:02,142721,0,4798,6048,1463,0,0,1255,3377,569,4176,622,94,94,500,500,False,False,8,1,9,0,0,0,117558,0,25163,0,0,0,0,0,0
2026-07-02 14:06:03,142794,0,3056,6110,1474,0,0,1253,2010,569,2435,621,97,97,500,500,False,False,4,1,5,0,0,0,117620,0,25174,0,0,0,0,0,0
2026-07-02 15:36:40,142866,0,5771,6168,1488,0,0,1247,3914,907,4790,981,95,95,500,500,False,False,8,2,10,0,0,0,117678,0,25188,0,0,0,0,0,0
2026-07-02 16:44:25,142945,0,8373,6234,1501,0,0,1243,5651,1383,6948,1425,98,82,500,500,True,False,11,3,14,0,0,0,117744,0,25201,0,0,0,0,0,0
2026-07-02 18:05:38,143030,0,6500,6308,1512,0,0,1255,4677,604,5819,681,98,98,500,500,True,False,8,1,9,0,0,0,117818,0,25212,0,0,0,0,0,0
2026-07-02 22:12:50,143563,0,27314,6717,1636,0,0,1267,16045,6488,19463,7851,95,95,500,500,True,True,32,13,45,0,0,0,118227,0,25336,0,0,0,0,0,0
2026-07-03 01:41:49,144525,0,15433,7459,1856,0,0,1275,12097,453,15008,425,97,73,500,500,True,False,40,7,47,0,0,0,118969,0,25556,0,0,0,0,0,0
2026-07-03 04:35:59,145260,0,22497,8094,1956,0,0,1286,17867,460,22038,459,95,77,500,500,True,False,39,9,48,0,0,0,119604,0,25656,0,0,0,0,0,0
2026-07-03 06:29:27,145637,0,13642,8445,1982,0,0,1286,10742,373,13310,332,96,69,500,500,True,False,29,0,29,0,0,0,119955,0,25682,0,0,0,0,0,0
2026-07-03 08:56:38,145914,0,11472,8661,2043,0,0,1262,8655,1347,10228,1244,93,73,500,500,True,False,10,2,12,0,0,0,120171,0,25743,0,0,0,0,0,0
2026-07-03 10:27:55,146016,0,322,8754,2052,0,0,1262,391,138,182,140,37,80,500,500,False,False,5,0,5,0,0,0,120264,0,25752,0,0,0,0,0,0
2026-07-03 12:00:35,146053,0,4363,8785,2058,0,0,1255,2891,814,3520,843,96,82,500,500,False,False,5,1,6,0,0,0,120295,0,25758,0,0,0,0,0,0
2026-07-03 13:53:42,146124,0,3879,8844,2070,0,0,1254,2680,569,3257,622,96,96,500,500,False,False,6,1,7,0,0,0,120354,0,25770,0,0,0,0,0,0
2026-07-03 15:07:11,146199,0,7984,8910,2079,0,0,1226,7511,827,7147,837,76,76,500,500,True,False,12,1,13,0,0,0,120420,0,25779,0,0,0,0,0,0
2026-07-03 16:27:43,146304,0,5074,9006,2088,0,0,1223,3610,681,4307,767,98,98,500,500,False,False,16,2,18,0,0,0,120516,0,25788,0,0,0,0,0,0
2026-07-03 17:39:39,146406,0,21917,9078,2118,0,0,1232,10769,7454,12983,8934,98,98,500,500,True,True,18,12,30,0,0,0,120588,0,25818,0,0,0,0,0,0
2026-07-03 19:16:25,146605,0,3441,9213,2182,0,0,1250,2073,882,2555,886,98,80,500,500,False,False,5,1,6,0,0,0,120723,0,25882,0,0,0,0,0,0
2026-07-03 22:56:06,147304,0,40294,9714,2380,0,0,1259,26455,6510,32383,7911,95,95,500,500,True,True,45,10,55,0,0,0,121224,0,26080,0,0,0,0,0,0
2026-07-04 01:48:31,148257,0,35911,10510,2537,0,0,1262,23979,5514,29264,6647,96,96,500,500,True,True,43,8,51,0,0,0,122020,0,26237,0,0,0,0,0,0
2026-07-04 04:09:45,148947,0,13929,11079,2658,0,0,1270,11233,267,13754,175,96,51,500,500,True,False,40,8,48,0,0,0,122589,0,26358,0,0,0,0,0,0
2026-07-04 05:47:59,149316,0,13543,11408,2698,0,0,1271,10989,46,13495,48,96,80,500,500,True,False,28,0,28,0,0,0,122918,0,26398,0,0,0,0,0,0
2026-07-04 07:26:58,149699,0,27516,11747,2742,0,0,1268,16846,5820,20558,6958,96,96,500,500,True,True,36,8,44,0,0,0,123257,0,26442,0,0,0,0,0,0
2026-07-04 08:51:25,150035,0,22390,12040,2785,0,0,1270,18226,44,22345,45,96,81,500,500,True,False,29,0,29,0,0,0,123550,0,26485,0,0,0,0,0,0
2026-07-04 10:02:19,150327,0,37525,12294,2823,0,0,1261,24918,5878,30420,7105,96,96,500,500,True,True,42,10,52,0,0,0,123804,0,26523,0,0,0,0,0,0
2026-07-04 11:31:03,150602,0,20885,12550,2842,0,0,1257,18639,831,20060,825,79,79,500,500,True,False,23,1,24,0,0,0,124060,0,26542,0,0,0,0,0,0
2026-07-04 12:37:17,150669,0,3277,12610,2849,0,0,1247,2271,490,2746,531,97,97,500,500,False,False,5,1,6,0,0,0,124120,0,26549,0,0,0,0,0,0
2026-07-04 13:52:03,150727,0,4200,12653,2864,0,0,1250,2633,958,3152,1048,97,97,500,500,False,False,6,2,8,0,0,0,124163,0,26564,0,0,0,0,0,0
2026-07-04 14:58:24,150795,0,7139,12709,2876,0,0,1251,4958,963,6084,1055,96,96,500,500,True,False,9,2,11,0,0,0,124219,0,26576,0,0,0,0,0,0
2026-07-04 16:05:23,150876,0,5298,12776,2890,0,0,1249,3583,995,4311,987,96,79,500,500,False,False,9,2,11,0,0,0,124286,0,26590,0,0,0,0,0,0
2026-07-04 17:16:42,151049,0,22371,12881,2958,0,0,1236,10535,8020,12699,9672,96,96,500,500,True,True,21,17,38,0,0,0,124391,0,26658,0,0,0,0,0,0
2026-07-04 18:17:05,151285,0,21536,13023,3052,0,0,1239,10210,7617,12349,9187,97,97,500,500,True,True,21,15,36,0,0,0,124533,0,26752,0,0,0,0,0,0
2026-07-04 22:35:18,152107,0,12262,13694,3203,0,0,1270,9459,1048,11374,888,94,66,500,500,True,False,19,1,20,0,0,0,125204,0,26903,0,0,0,0,0,0
2026-07-05 01:46:52,152512,0,25027,14082,3220,0,0,1280,19814,444,24607,420,97,73,500,500,True,False,35,1,36,0,0,0,125592,0,26920,0,0,0,0,0,0
2026-07-05 04:13:01,153308,0,28783,14719,3379,0,0,1279,17549,5959,21605,7178,96,96,500,500,True,True,40,6,46,0,0,0,126229,0,27079,0,0,0,0,0,0
2026-07-05 05:49:57,153743,0,22646,15084,3449,0,0,1289,18083,319,22388,258,95,62,500,500,True,False,35,5,40,0,0,0,126594,0,27149,0,0,0,0,0,0
2026-07-05 07:39:57,154193,0,22138,15472,3511,0,0,1291,17665,322,21878,260,95,62,500,500,True,False,34,5,39,0,0,0,126982,0,27211,0,0,0,0,0,0
2026-07-05 09:01:51,154464,0,22715,106,3,0,0,1291,17867,504,22152,563,96,96,500,500,True,False,31,1,32,0,0,0,127233,0,27231,0,0,0,0,0,0
2026-07-05 10:30:03,154737,0,23144,371,11,0,0,1290,18270,420,22683,461,95,95,500,500,True,False,31,0,31,0,0,0,127498,0,27239,0,0,0,0,0,0
2026-07-05 11:42:08,154958,0,14287,586,17,0,0,1285,11094,422,13825,462,96,96,500,500,True,False,32,1,33,0,0,0,127713,0,27245,0,0,0,0,0,0
2026-07-05 13:18:26,155189,0,3872,809,25,0,0,1272,2659,481,3344,528,96,96,500,500,False,False,26,1,27,0,0,0,127936,0,27253,0,0,0,0,0,0
2026-07-05 14:33:06,155265,0,4776,862,48,0,0,1274,3167,805,3937,839,97,81,500,500,False,False,5,1,6,0,0,0,127989,0,27276,0,0,0,0,0,0
2026-07-05 15:38:31,155310,0,6093,902,53,0,0,1273,4570,416,5673,420,97,79,500,500,True,False,8,1,9,0,0,0,128029,0,27281,0,0,0,0,0,0
2026-07-05 16:38:36,155366,0,4510,950,61,0,0,1266,2828,1038,3465,1045,96,79,500,500,False,False,6,2,8,0,0,0,128077,0,27289,0,0,0,0,0,0
2026-07-05 17:44:10,155484,0,6326,1057,72,0,0,1268,4412,795,5532,794,98,78,500,500,True,False,9,2,11,0,0,0,128184,0,27300,0,0,0,0,0,0
2026-07-05 21:34:52,155661,0,4531,1204,102,0,0,1272,2702,1286,3298,1233,95,75,500,500,False,False,6,2,8,0,0,0,128331,0,27330,0,0,0,0,0,0
2026-07-06 02:05:13,157229,0,39518,2493,381,0,0,1267,26307,5863,32447,7071,98,98,500,500,True,True,46,8,54,0,0,0,129620,0,27609,0,0,0,0,0,0
2026-07-06 06:15:12,158430,0,14121,3485,590,0,0,1273,11261,318,13817,304,96,75,500,500,True,False,39,10,49,0,0,0,130612,0,27818,0,0,0,0,0,0
2026-07-06 09:56:52,158923,0,1936,3893,675,0,0,1246,1435,161,1749,187,96,96,500,500,False,False,3,0,3,0,0,0,131020,0,27903,0,0,0,0,0,0
2026-07-06 12:13:47,158971,0,4222,3933,683,0,0,1239,2372,1401,2856,1366,97,78,500,500,False,False,4,1,5,0,0,0,131060,0,27911,0,0,0,0,0,0
2026-07-06 14:17:05,159228,0,13760,4131,742,0,0,1240,15960,1007,12675,1085,64,86,500,500,True,False,31,14,45,0,0,0,131258,0,27970,0,0,0,0,0,0
2026-07-06 15:51:10,159400,0,6308,4283,762,0,0,1228,4387,944,5291,1017,97,97,500,500,True,False,21,1,22,0,0,0,131410,0,27990,0,0,0,0,0,0
2026-07-06 17:08:18,159496,0,7178,4368,773,0,0,1235,5141,842,6282,896,98,86,500,500,True,False,9,2,11,0,0,0,131495,0,28001,0,0,0,0,0,0
2026-07-06 19:11:02,159718,0,5541,4572,791,0,0,1254,3938,605,4875,666,97,97,500,500,False,False,8,2,10,0,0,0,131699,0,28019,0,0,0,0,0,0
2026-07-06 23:10:21,160662,0,27061,496,183,0,0,1261,16153,6220,19539,7522,90,90,500,500,True,True,29,12,41,0,0,0,132403,0,28259,0,0,0,0,0,0
2026-07-07 02:46:00,161509,0,15916,1204,322,0,0,1273,12771,45,15870,46,97,79,500,500,True,False,32,1,33,0,0,0,133111,0,28398,0,0,0,0,0,0
2026-07-07 05:51:12,162223,0,33715,1819,421,0,0,1273,22344,5340,27286,6429,95,95,500,500,True,True,32,8,40,0,0,0,133726,0,28497,0,0,0,0,0,0
2026-07-07 08:34:17,162643,0,9898,2166,494,0,0,1256,8177,368,9576,322,93,69,500,500,True,False,7,1,8,0,0,0,134073,0,28570,0,0,0,0,0,0
2026-07-07 10:57:57,162794,0,11384,2304,507,0,0,1247,9260,443,10967,417,94,75,500,500,True,False,10,0,10,0,0,0,134211,0,28583,0,0,0,0,0,0
2026-07-07 13:06:52,162897,0,6178,2394,520,0,0,1242,4251,1129,5063,1115,90,90,500,500,True,False,5,1,6,0,0,0,134301,0,28596,0,0,0,0,0,0
2026-07-07 14:59:30,162986,0,4911,2466,537,0,0,1232,3557,762,4174,737,95,78,500,500,False,False,12,2,14,0,0,0,134373,0,28613,0,0,0,0,0,0
2026-07-07 16:18:16,163046,0,3712,2516,547,0,0,1234,2827,405,3338,374,95,74,500,500,False,False,5,1,6,0,0,0,134423,0,28623,0,0,0,0,0,0
2026-07-07 17:26:06,163102,0,3472,2565,554,0,0,1238,2473,519,2967,505,96,78,500,500,False,False,8,1,9,0,0,0,134472,0,28630,0,0,0,0,0,0
2026-07-07 19:07:59,163293,0,6398,2696,614,0,0,1259,4697,632,5790,608,97,76,500,500,True,False,10,0,10,0,0,0,134603,0,28690,0,0,0,0,0,0
2026-07-07 22:35:42,163797,0,21774,3017,797,0,0,1254,11323,6445,14003,7771,92,92,500,500,True,True,16,10,26,0,0,0,134924,0,28873,0,0,0,0,0,0
2026-07-08 01:12:48,164587,0,39689,3676,928,0,0,1267,26400,5902,32569,7120,92,92,500,500,True,True,42,8,50,0,0,0,135583,0,29004,0,0,0,0,0,0
2026-07-08 03:40:45,165110,0,3715,4085,1042,0,0,1267,2859,297,3503,212,96,56,500,500,False,False,20,9,29,0,0,0,135992,0,29118,0,0,0,0,0,0
2026-07-08 05:46:37,165292,0,9851,4233,1076,0,0,1271,8305,44,9804,47,82,82,500,500,True,False,8,0,8,0,0,0,136140,0,29152,0,0,0,0,0,0
2026-07-08 08:07:53,165418,0,2949,4355,1080,0,0,1259,2084,447,2530,419,96,74,500,500,False,False,7,0,7,0,0,0,136262,0,29156,0,0,0,0,0,0
2026-07-08 10:12:27,165548,0,3394,4473,1092,0,0,1242,2412,439,2927,467,96,96,500,500,False,False,10,1,11,0,0,0,136380,0,29168,0,0,0,0,0,0
2026-07-08 11:54:23,165651,0,3120,4566,1102,0,0,1242,2250,432,2659,461,94,94,500,500,False,False,9,1,10,0,0,0,136473,0,29178,0,0,0,0,0,0
2026-07-08 13:25:34,165701,0,4742,4609,1109,0,0,1243,3475,432,4282,460,94,94,500,500,False,False,5,0,5,0,0,0,136516,0,29185,0,0,0,0,0,0
2026-07-08 14:46:03,165743,0,2848,4644,1116,0,0,1222,1976,493,2325,523,96,96,500,500,False,False,4,1,5,0,0,0,136551,0,29192,0,0,0,0,0,0
2026-07-08 16:06:06,165804,0,3114,4698,1123,0,0,1234,2334,348,2791,323,96,74,500,500,False,False,6,1,7,0,0,0,136605,0,29199,0,0,0,0,0,0
2026-07-08 17:34:05,165829,0,2947,13,2,0,0,1251,1798,755,2208,739,98,78,500,500,False,False,3,1,4,0,0,0,136627,0,29202,0,0,0,0,0,0
2026-07-08 19:13:18,165876,0,2797,47,15,0,0,1255,1684,752,2062,735,97,77,500,500,False,False,4,1,5,0,0,0,136661,0,29215,0,0,0,0,0,0
2026-07-09 02:58:27,167100,0,15141,1015,271,0,0,1276,12036,289,14902,239,97,64,500,500,True,False,37,8,45,0,0,0,137629,0,29471,0,0,0,0,0,0
2026-07-09 06:08:28,167748,0,12790,1585,349,0,0,1275,10372,44,12744,46,96,82,500,500,True,False,24,0,24,0,0,0,138199,0,29549,0,0,0,0,0,0
2026-07-09 09:29:05,168272,0,14129,2098,360,0,0,1258,11392,210,13933,196,97,74,500,500,True,False,26,1,27,0,0,0,138712,0,29560,0,0,0,0,0,0
2026-07-09 11:30:55,168477,0,2546,2299,364,0,0,1248,2019,41,2503,43,99,82,500,500,False,False,4,0,4,0,0,0,138913,0,29564,0,0,0,0,0,0
